skill_parent_category,skill_sub_category,canonical_skill_name,alias,lang,notes
Sales / BD / Customer Success,Sales,Key Account Management,key account management,en,exact_lower
Sales / BD / Customer Success,Sales,Key Account Management,大客戶管理,zh,中文
Sales / BD / Customer Success,Sales,Sales,sales,en,exact_lower
Sales / BD / Customer Success,Sales,Sales,業務,zh,中文
Sales / BD / Customer Success,Sales,Sales,銷售,zh,中文
Sales / BD / Customer Success,Sales,Sales Forecasting,sales forecast,en,variant
Sales / BD / Customer Success,Sales,Sales Forecasting,sales forecasting,en,exact_lower
Sales / BD / Customer Success,Sales,Sales Forecasting,銷售預測,zh,中文
Sales / BD / Customer Success,Sales,Sales Pipeline,sales pipeline,en,exact_lower
Sales / BD / Customer Success,Sales,Sales Pipeline,銷售管道,zh,中文
Software & Technical Delivery,Automation / RPA,Automation,automated workflow,en,variant
Software & Technical Delivery,Automation / RPA,Automation,automation,en,exact_lower
Software & Technical Delivery,Automation / RPA,Automation,Automation/RPA,en,from_SKILL_CATALOG; catalog_key=Automation/RPA
Software & Technical Delivery,Automation / RPA,Automation,microsoft power automate,en,from_SKILL_CATALOG; catalog_key=Automation/RPA
Software & Technical Delivery,Automation / RPA,Automation,process automation,en,variant
Software & Technical Delivery,Automation / RPA,Automation,robotic process automation,en,from_SKILL_CATALOG; catalog_key=Automation/RPA
Software & Technical Delivery,Automation / RPA,Automation,workflow automation,en,from_SKILL_CATALOG; catalog_key=Automation/RPA
Software & Technical Delivery,Automation / RPA,Automation,流程自動化,zh,中文
Software & Technical Delivery,Automation / RPA,Automation,自動化,zh,中文
Software & Technical Delivery,Automation / RPA,Automation Anywhere,automation anywhere,en,exact_lower
Software & Technical Delivery,Automation / RPA,Blue Prism,blue prism,en,exact_lower
Software & Technical Delivery,Automation / RPA,Power Automate,microsoft power automate,en,vendor
Software & Technical Delivery,Automation / RPA,Power Automate,ms power automate,en,variant
Software & Technical Delivery,Automation / RPA,Power Automate,power automate,en,exact_lower
Software & Technical Delivery,Automation / RPA,RPA,robotic process automation,en,full name
Software & Technical Delivery,Automation / RPA,RPA,rpa,en,exact_lower
Software & Technical Delivery,Automation / RPA,RPA,機器人流程自動化,zh,中文
Software & Technical Delivery,Automation / RPA,UiPath,ui path,en,spacing
Software & Technical Delivery,Automation / RPA,UiPath,uipath,en,exact_lower
Software & Technical Delivery,Quality Assurance,Bug Tracking,bug tracking,en,exact_lower
Software & Technical Delivery,Quality Assurance,Bug Tracking,bug tracking,en,exact_lower
Software & Technical Delivery,Quality Assurance,Bug Tracking,issue tracking,en,related
Software & Technical Delivery,Quality Assurance,Bug Tracking,issue tracking,en,related
Software & Technical Delivery,Quality Assurance,Bug Tracking,缺陷追蹤,zh,中文
Software & Technical Delivery,Quality Assurance,Bug Tracking,缺陷追蹤,zh,中文
Software & Technical Delivery,Quality Assurance,QA Testing,qa testing,en,exact_lower
Software & Technical Delivery,Quality Assurance,QA Testing,quality assurance testing,en,full name
Software & Technical Delivery,Quality Assurance,QA Testing,測試,zh,中文
Software & Technical Delivery,Quality Assurance,Test Automation,automated testing,en,variant
Software & Technical Delivery,Quality Assurance,Test Automation,test automation,en,exact_lower
Software & Technical Delivery,Quality Assurance,Test Automation,自動化測試,zh,中文
Software & Technical Delivery,Quality Assurance,UAT,uat,en,exact_lower
Software & Technical Delivery,Quality Assurance,UAT,user acceptance test,en,full name
Software & Technical Delivery,Software Development,API,api,en,exact_lower
Software & Technical Delivery,Software Development,API,application programming interface,en,full name
Software & Technical Delivery,Software Development,API Design,api architecture,en,variant
Software & Technical Delivery,Software Development,API Design,api design,en,exact_lower
Software & Technical Delivery,Software Development,API Design,api 設計,mixed,常見混寫
Software & Technical Delivery,Software Development,Backend Development,back-end,en,hyphen
Software & Technical Delivery,Software Development,Backend Development,backend,en,short
Software & Technical Delivery,Software Development,Backend Development,backend development,en,exact_lower
Software & Technical Delivery,Software Development,Backend Development,後端工程,zh,中文
Software & Technical Delivery,Software Development,Backend Development,後端開發,zh,中文
Software & Technical Delivery,Software Development,Code Review,code review,en,exact_lower
Software & Technical Delivery,Software Development,Code Review,code reviewing,en,variant
Software & Technical Delivery,Software Development,Code Review,程式碼審查,zh,中文
Software & Technical Delivery,Software Development,Frontend Development,front-end,en,hyphen
Software & Technical Delivery,Software Development,Frontend Development,frontend,en,short
Software & Technical Delivery,Software Development,Frontend Development,frontend development,en,exact_lower
Software & Technical Delivery,Software Development,Frontend Development,前端工程,zh,中文
Software & Technical Delivery,Software Development,Frontend Development,前端開發,zh,中文
Software & Technical Delivery,Software Development,Full Stack Development,full stack,en,short
Software & Technical Delivery,Software Development,Full Stack Development,full stack development,en,exact_lower
Software & Technical Delivery,Software Development,Full Stack Development,full-stack,en,hyphen
Software & Technical Delivery,Software Development,Full Stack Development,全端工程,zh,中文
Software & Technical Delivery,Software Development,Full Stack Development,全端開發,zh,中文
Software & Technical Delivery,Software Development,Node.js,node,en,short
Software & Technical Delivery,Software Development,Node.js,node js,en,punctuation_variant
Software & Technical Delivery,Software Development,Node.js,node.js,en,exact_lower
Software & Technical Delivery,Software Development,Node.js,nodejs,en,no_space
Software & Technical Delivery,Software Development,REST API,rest api,en,exact_lower
Software & Technical Delivery,Software Development,REST API,rest api integration,en,variant
Software & Technical Delivery,Software Development,REST API,restful,en,short
Software & Technical Delivery,Software Development,REST API,restful api,en,variant
Software & Technical Delivery,Software Development,Software Design,software design,en,exact_lower
Software & Technical Delivery,Software Development,Software Design,軟體設計,zh,中文
Software & Technical Delivery,Software Development,Software Engineering,software engineering,en,exact_lower
Software & Technical Delivery,Software Development,Software Engineering,swe,en,abbrev
Software & Technical Delivery,Software Development,Software Engineering,軟體工程,zh,中文
Software & Technical Delivery,Technical Program,Developer Relations,developer relations,en,exact_lower
Software & Technical Delivery,Technical Program,Developer Relations,devrel,en,short
Software & Technical Delivery,Technical Program,Developer Relations,開發者關係,zh,中文
Software & Technical Delivery,Technical Program,Solutions Engineering,solution engineering,en,singular
Software & Technical Delivery,Technical Program,Solutions Engineering,solutions engineering,en,exact_lower
Software & Technical Delivery,Technical Program,Solutions Engineering,解決方案工程,zh,中文
Software & Technical Delivery,Technical Program,Technical Program Management,technical program management,en,exact_lower
Software & Technical Delivery,Technical Program,Technical Program Management,tpm,en,abbrev
Software & Technical Delivery,Technical Program,Technical Program Management,技術專案管理,zh,中文
Spreadsheet & Office Productivity,Presentation & Documentation,Confluence,atlassian confluence,en,vendor
Spreadsheet & Office Productivity,Presentation & Documentation,Confluence,confluence,en,exact_lower
Spreadsheet & Office Productivity,Presentation & Documentation,Google Docs,gdoc,en,short
Spreadsheet & Office Productivity,Presentation & Documentation,Google Docs,google docs,en,exact_lower
Spreadsheet & Office Productivity,Presentation & Documentation,Google Docs,google document,en,variant
Spreadsheet & Office Productivity,Presentation & Documentation,Google Slides,google slides,en,exact_lower
Spreadsheet & Office Productivity,Presentation & Documentation,Google Slides,slides,en,short
Spreadsheet & Office Productivity,Presentation & Documentation,Keynote,apple keynote,en,vendor
Spreadsheet & Office Productivity,Presentation & Documentation,Keynote,keynote,en,exact_lower
Spreadsheet & Office Productivity,Presentation & Documentation,Notion,notion,en,exact_lower
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,deck,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,microsoft powerpoint,en,vendor
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,ms powerpoint,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,powerpoint,en,exact_lower
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,ppt,en,abbrev
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,pptx,en,file extension
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,slide,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Presentation & Documentation,PowerPoint,slide deck,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Presentation & Documentation,Word,microsoft word,en,vendor
Spreadsheet & Office Productivity,Presentation & Documentation,Word,ms word,en,variant
Spreadsheet & Office Productivity,Presentation & Documentation,Word,word,en,exact_lower
Spreadsheet & Office Productivity,Presentation & Documentation,Word,Word/Docs,en,from_SKILL_CATALOG; catalog_key=Word/Docs
Spreadsheet & Office Productivity,Productivity Tools,Airtable,airtable,en,exact_lower
Spreadsheet & Office Productivity,Spreadsheet Functions,Power Pivot,excel power pivot,en,variant
Spreadsheet & Office Productivity,Spreadsheet Functions,Power Pivot,power pivot,en,exact_lower
Spreadsheet & Office Productivity,Spreadsheet Functions,Power Query,excel power query,en,variant
Spreadsheet & Office Productivity,Spreadsheet Functions,Power Query,m query,en,related
Spreadsheet & Office Productivity,Spreadsheet Functions,Power Query,power query,en,exact_lower
Spreadsheet & Office Productivity,Spreadsheet Functions,Power Query,power query excel,en,from_SKILL_CATALOG; catalog_key=Excel
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,advanced excel,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,conditional formatting,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,excel,en,exact_lower
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,excel macro,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,index match,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,macro,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,microsoft excel,en,vendor
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,ms excel,en,variant
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,pivot table,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,vlookup,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,xlookup,en,from_SKILL_CATALOG
Spreadsheet & Office Productivity,Spreadsheet Tools,Excel,試算表,zh,中文
Spreadsheet & Office Productivity,Spreadsheet Tools,Google Sheets,google sheet,en,singular
Spreadsheet & Office Productivity,Spreadsheet Tools,Google Sheets,google sheets,en,exact_lower
Spreadsheet & Office Productivity,Spreadsheet Tools,Google Sheets,google spreadsheet,en,variant
Spreadsheet & Office Productivity,Spreadsheet Tools,Google Sheets,google 試算表,mixed,常見混寫
Spreadsheet & Office Productivity,Spreadsheet Tools,Google Sheets,gsheet,en,short
Statistics & Experimentation,Analytics Methods,Churn Analysis,attrition analysis,en,variant
Statistics & Experimentation,Analytics Methods,Churn Analysis,churn,en,short
Statistics & Experimentation,Analytics Methods,Churn Analysis,churn analysis,en,exact_lower
Statistics & Experimentation,Analytics Methods,Churn Analysis,客戶流失分析,zh,中文
Statistics & Experimentation,Analytics Methods,Churn Analysis,流失分析,zh,中文
Statistics & Experimentation,Analytics Methods,Cohort Analysis,cohort,en,short
Statistics & Experimentation,Analytics Methods,Cohort Analysis,cohort analysis,en,exact_lower
Statistics & Experimentation,Analytics Methods,Cohort Analysis,cohort analytics,en,variant
Statistics & Experimentation,Analytics Methods,Cohort Analysis,同期群分析,zh,中文
Statistics & Experimentation,Analytics Methods,Cohort Analysis,群組分析,zh,中文
Statistics & Experimentation,Analytics Methods,Funnel Analysis,conversion funnel,en,variant
Statistics & Experimentation,Analytics Methods,Funnel Analysis,funnel,en,short
Statistics & Experimentation,Analytics Methods,Funnel Analysis,funnel analysis,en,exact_lower
Statistics & Experimentation,Analytics Methods,Funnel Analysis,漏斗分析,zh,中文
Statistics & Experimentation,Analytics Methods,Funnel Analysis,轉換漏斗,zh,中文
Statistics & Experimentation,Analytics Methods,Root Cause Analysis,rca,en,abbrev
Statistics & Experimentation,Analytics Methods,Root Cause Analysis,root cause analysis,en,exact_lower
Statistics & Experimentation,Analytics Methods,Root Cause Analysis,root-cause analysis,en,hyphen
Statistics & Experimentation,Analytics Methods,Root Cause Analysis,原因分析,zh,中文
Statistics & Experimentation,Analytics Methods,Root Cause Analysis,根因分析,zh,中文
Statistics & Experimentation,Analytics Methods,Segmentation,customer segmentation,en,common
Statistics & Experimentation,Analytics Methods,Segmentation,segmentation,en,exact_lower
Statistics & Experimentation,Analytics Methods,Segmentation,user segmentation,en,common
Statistics & Experimentation,Analytics Methods,Segmentation,分眾,zh,中文
Statistics & Experimentation,Analytics Methods,Segmentation,客群分群,zh,中文
Statistics & Experimentation,Experimentation,A/B Testing,a b testing,en,punctuation_variant
Statistics & Experimentation,Experimentation,A/B Testing,a/b test,en,short
Statistics & Experimentation,Experimentation,A/B Testing,a/b testing,en,exact_lower
Statistics & Experimentation,Experimentation,A/B Testing,ab tasty,en,from_SKILL_CATALOG; catalog_key=Marketing Analytics Tools
Statistics & Experimentation,Experimentation,A/B Testing,ab test,en,short
Statistics & Experimentation,Experimentation,A/B Testing,ab testing,en,no slash
Statistics & Experimentation,Experimentation,A/B Testing,abtesting,en,no_space
Statistics & Experimentation,Experimentation,A/B Testing,ab測試,mixed,常見混寫
Statistics & Experimentation,Experimentation,A/B Testing,split test,en,from_SKILL_CATALOG
Statistics & Experimentation,Experimentation,A/B Testing,split testing,en,variant
Statistics & Experimentation,Experimentation,Causal Inference,causal analysis,en,variant
Statistics & Experimentation,Experimentation,Causal Inference,causal inference,en,exact_lower
Statistics & Experimentation,Experimentation,Causal Inference,因果推論,zh,中文
Statistics & Experimentation,Experimentation,Experimental Design,experiment design,en,variant
Statistics & Experimentation,Experimentation,Experimental Design,experimental design,en,exact_lower
Statistics & Experimentation,Experimentation,Experimental Design,randomized controlled trial,en,from_SKILL_CATALOG; catalog_key=A/B Testing
Statistics & Experimentation,Experimentation,Experimental Design,rct,en,from_SKILL_CATALOG; catalog_key=A/B Testing
Statistics & Experimentation,Experimentation,Experimental Design,實驗設計,zh,中文
Statistics & Experimentation,Experimentation,Hypothesis Testing,hypothesis testing,en,exact_lower
Statistics & Experimentation,Experimentation,Hypothesis Testing,p-value,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Experimentation,Hypothesis Testing,假設檢定,zh,中文
Statistics & Experimentation,Experimentation,Hypothesis Testing,假設檢驗,zh,中文
Statistics & Experimentation,Experimentation,Multivariate Testing,multivariate test,en,from_SKILL_CATALOG; catalog_key=A/B Testing
Statistics & Experimentation,Experimentation,Multivariate Testing,multivariate testing,en,exact_lower
Statistics & Experimentation,Experimentation,Multivariate Testing,mvt,en,abbrev
Statistics & Experimentation,Experimentation,Multivariate Testing,多變量測試,zh,中文
Statistics & Experimentation,Statistics,Correlation Analysis,correlation,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Statistics,Correlation Analysis,correlation analysis,en,exact_lower
Statistics & Experimentation,Statistics,Correlation Analysis,相關分析,zh,中文
Statistics & Experimentation,Statistics,Descriptive Statistics,descriptive statistics,en,exact_lower
Statistics & Experimentation,Statistics,Descriptive Statistics,distribution,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Statistics,Descriptive Statistics,Statistics,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Statistics,Descriptive Statistics,敘述統計,zh,中文
Statistics & Experimentation,Statistics,Inferential Statistics,anova,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Statistics,Inferential Statistics,confidence interval,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Statistics,Inferential Statistics,inferential statistics,en,exact_lower
Statistics & Experimentation,Statistics,Inferential Statistics,sampling,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Statistics,Inferential Statistics,推論統計,zh,中文
Statistics & Experimentation,Statistics,Logistic Regression,logistic regression,en,exact_lower
Statistics & Experimentation,Statistics,Logistic Regression,羅吉斯迴歸,zh,中文
Statistics & Experimentation,Statistics,Logistic Regression,邏輯斯迴歸,zh,中文
Statistics & Experimentation,Statistics,Regression Analysis,regression,en,short
Statistics & Experimentation,Statistics,Regression Analysis,regression analysis,en,exact_lower
Statistics & Experimentation,Statistics,Regression Analysis,迴歸分析,zh,中文
Statistics & Experimentation,Statistics,Statistical Modeling,statistical analysis,en,from_SKILL_CATALOG; catalog_key=Statistics
Statistics & Experimentation,Statistics,Statistical Modeling,statistical model,en,variant
Statistics & Experimentation,Statistics,Statistical Modeling,statistical modeling,en,exact_lower
Statistics & Experimentation,Statistics,Statistical Modeling,統計建模,zh,中文
Statistics & Experimentation,Statistics,Time Series Analysis,time series,en,short
Statistics & Experimentation,Statistics,Time Series Analysis,time series analysis,en,exact_lower
Statistics & Experimentation,Statistics,Time Series Analysis,時間序列分析,zh,中文
